2019-09-01 13:34:18.531 [restartedMain] INFO  com.payProject.application - Starting application on DESKTOP-7NQ821V with PID 7584 (C:\Users\ADMIN\git\new\payproduct\parProject\target\classes started by ADMIN in C:\Users\ADMIN\git\new\payproduct\parProject)
2019-09-01 17:44:07.127 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:44:07.127 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:07.127 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:07.128 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@3fea344e[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:07.128 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.809 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.842 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.842 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.842 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.845 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.845 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.846 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.868 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.868 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.897 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.900 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.901 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.909 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.912 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.913 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.953 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:08.980 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:09.004 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:09.030 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:09.057 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:09.086 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表请求参数：com.payProject.manage.entity.DealOrderEntity@678278b8[
  orderId=<null>
  associatedId=<null>
  orderStatus=<null>
  dealAmount=<null>
  dealFee=<null>
  actualAmount=<null>
  orderType=<null>
  orderAccount=<null>
  externalOrderId=<null>
  orderGenerationIp=<null>
  dealType=<null>
  dealCardId=<null>
  dealChannel=<null>
  Time=<null>
  retain1=<null>
  retain2=<null>
  retain3=<null>
  retain4=<null>
  retain5=<null>
  retain6=<null>
  retain7=<null>
  retain8=<null>
  dealDescribe=<null>
  id=<null>
  createTime=2019-09-01 17:44:09.0
  submitTime=2019-09-01 17:44:09.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:09.088 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_deal_order 
2019-09-01 17:44:09.088 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:09.088 [http-nio-8012-exec-5] DEBUG c.p.m.mapper.DealOrderMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:09.089 [http-nio-8012-exec-5] INFO  com.payProject.manage.contorller.OrderContorller - 交易订单列表响应结果集：com.payProject.config.common.PageResult@281e6409[
  Code=0
  mas=<null>
  count=0
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=0, pages=0, reasonable=false, pageSizeZero=false}[]
]
2019-09-01 17:44:09.089 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.444 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.495 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.496 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.497 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.498 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.501 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.502 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.525 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.525 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.549 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.553 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.553 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.568 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.574 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.603 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.625 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.649 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.673 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.696 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:10.723 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.ChannelContorller - 查询商户请求参数com.payProject.manage.entity.AccountEntity@1cf87c51[
  accountId=<null>
  accountName=<null>
  accountType=<null>
  cashBalance=<null>
  freezeBalance=<null>
  accountBalance=<null>
  dayDealAmountMax=<null>
  dayDealAmountMin=<null>
  sumDealAmount=<null>
  sumDealToDayAmount=<null>
  id=<null>
  createTime=2019-09-01 17:44:10.0
  submitTime=2019-09-01 17:44:10.0
  submitSystem=PP
  status=1
]
2019-09-01 17:44:10.724 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - ==>  Preparing: SELECT count(0) FROM manage_account 
2019-09-01 17:44:10.724 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - ==> Parameters: 
2019-09-01 17:44:10.725 [http-nio-8012-exec-7] DEBUG c.p.m.mapper.AccountMapper.selectByExample_COUNT - <==      Total: 1
2019-09-01 17:44:10.726 [http-nio-8012-exec-7] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - ==>  Preparing: select 'true' as QUERYID, id, accountId, accountName, accountType, cashBalance, freezeBalance, accountBalance, dayDealAmountMax, dayDealAmountMin, SumDealAmount, SumDealToDayAmount, createTime, submitTime, submitSystem, status from manage_account LIMIT ? 
2019-09-01 17:44:10.726 [http-nio-8012-exec-7] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - ==> Parameters: 10(Integer)
2019-09-01 17:44:10.726 [http-nio-8012-exec-7] DEBUG c.p.manage.mapper.AccountMapper.selectByExample - <==      Total: 2
2019-09-01 17:44:10.727 [http-nio-8012-exec-7] INFO  com.payProject.manage.contorller.ChannelContorller - 商户列表响应结果集com.payProject.config.common.PageResult@f80b5b4[
  Code=0
  mas=<null>
  count=2
  data=Page{count=true, pageNum=1, pageSize=10, startRow=0, endRow=10, total=2, pages=1, reasonable=false, pageSizeZero=false}[com.payProject.manage.entity.AccountEntity@51b2aac5[
  accountId=AC1000
  accountName=尼古拉顶
  accountType=0
  cashBalance=0
  freezeBalance=0
  accountBalance=0
  dayDealAmountMax=202321
  dayDealAmountMin=100
  sumDealAmount=0
  sumDealToDayAmount=0
  id=38
  createTime=2019-08-27 10:17:53.0
  submitTime=2019-08-27 16:26:54.0
  submitSystem=PP
  status=1
], com.payProject.manage.entity.AccountEntity@63c6708e[
  accountId=AC1001
  accountName=这是自己
  accountType=0
  cashBalance=0
  freezeBalance=0
  accountBalance=0
  dayDealAmountMax=200500
  dayDealAmountMin=20
  sumDealAmount=0
  sumDealToDayAmount=0
  id=40
  createTime=2019-08-27 16:18:18.0
  submitTime=2019-08-27 16:26:34.0
  submitSystem=PP
  status=1
]]
]
2019-09-01 17:44:10.727 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.477 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.531 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.534 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.536 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.536 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.537 [http-nio-8012-exec-4] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.540 [http-nio-8012-exec-1] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.561 [http-nio-8012-exec-5] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.565 [http-nio-8012-exec-9] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.584 [http-nio-8012-exec-10] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.592 [http-nio-8012-exec-6] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.595 [http-nio-8012-exec-7] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.607 [http-nio-8012-exec-3] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.609 [http-nio-8012-exec-2] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
2019-09-01 17:44:24.613 [http-nio-8012-exec-8] INFO  com.payProject.config.interceptor.MyInterceptor - MyInterceptor01--->postHandle()执行控制器之后且在渲染视图前调用此方法....
